title,company,location,salary_min,salary_max,description
Data Analyst,stadigo,"London, UK",45760.0,60320.0,"We are looking for a motivated and detail-oriented Data Analyst to join our growing team. In this role, you will collect, organize, and analyze data to help improve business decisions and overall performance. You will work closely with different departments to identify trends, create reports, and provide valuable insights. Responsibilities Collect and interpret data from multiple sources Create reports, dashboards, and visualizations Identify trends, patterns, and business opportunities Maintai…"
Data Analyst Trainee,ITOL Recruit,"Watford, Hertfordshire",30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…"
Senior Data Analyst,Harnham - Data & Analytics Recruitment,"Birmingham, West Midlands",80000.0,90000.0,"Senior Data Analyst £80,000 - £90,000 Remote (UK-Based Only) As a Senior Data Analyst, you will have genuine influence across multiple teams, shaping how data is used to drive customer growth, retention, and product performance in a highly collaborative environment. THE COMPANY They are a high-growth online gambling and sports betting platform backed by significant recent investment and focused on delivering an intuitive, mobile-first user experience. THE ROLE As a Senior Data Analyst, you will…"
Senior Data Analyst,Agility,"Manchester, Greater Manchester",45000.0,60000.0,"I'm partnered with a disruptive organisation who are seeking a Senior Data Analyst to drive pricing strategy, revenue growth, and profitability through data-driven insights. Working closely with the CEO, you will analyse pricing performance, develop pricing models, and provide recommendations that support strategic decision-making. This role is ideal for an experienced analyst with strong Excel, SQL, and Python skills and a passion for commercial problem-solving. Key Responsibilities Analyse pr…"
Senior Data Analyst,FDM Group,"London, UK",48177.81,48177.81,"Have you had a career break of 12 months? Do you have 5 years of commercial experience, including hands-on experience in Data, Analytics, or related technology roles? Are you ready to re-join the workforce with structured training, support and career coaching included? Then you’ll want to hear about the UK’s leading Returners Programme and the opportunities to join our Data & Analytics Practice . Our Returners Programme is specifically designed to support professionals returning to work after a…"
Automation Data Analyst (Finance),FDM Group,"Cheshire, North West England",54668.99,54668.99,"About The Role FDM is a global business and technology consultancy seeking an Automation Data Analyst (Finance) to join a project within the Financial Services sector. This is initially a 6 month contract with strong potential for extension and will be a hybrid role based in Cheshire. This opportunity is suited to an experienced Automation Analyst looking to drive process efficiency and control improvements across Finance. The role focuses on identifying automation opportunities, rapidly protot…"
Oracle Fusion Data Analyst,Reed,"London, UK",169000.0,169000.0,"ORACLE FUSION SPECIALIST, HYBRID My client, a leading organisation within the public sector, is seeking an experienced Oracle Fusion Specialist to work on a hybrid basis, with travel across UK sites when required. You will play a key role in delivering end-to-end Oracle Fusion data migration programmes, supporting the transition from Oracle E-Business Suite to Oracle Fusion across critical business areas including HCM, Finance, and Procurement. You will be responsible for designing, managing, a…"
Data Analyst with MMM & Consumption Data,Lorien,"London, UK",58414.41,58414.41,Data Analyst with MMM & Consumption Data 6 Months Contract Inside IR35 Remote/1 day onsite a month Bankside My client a top Global company are currently looking to recruit a Data Analyst with Marketing Mixed Modelling (MMM) experience working with Consumption and Media Data to join their team on a 6-month contract basis. Please note if successful this position will need to set up via an Umbrella Company/PAYE. The MMM project includes all work pertaining to improving media spend coverage of Mark…
Data Analyst - Sustainability,SC Johnson Professional,"Ripley, Derbyshire",46150.59,46150.59,"SC Johnson Professional have an exciting opportunity for a Data Analyst - Sustainability to join the team! You will join us on a full-time, permanent basis , and in return, you will receive a competitive salary . Location: Denby, Derbyshire Function: RD&E Internal Job Title: Senior Associate, Data Analyst, Sustainability About us: Joining the team at SC Johnson Professional makes you part of a family company with a deep history in the professional market as a leading manufacturer of skincare, c…"
Service Charge Data Analyst,Hireful,"Peterborough, Eastern England",30000.0,30000.0,"Are you a naturally curious data professional or housing specialist who loves to get out from behind the desk? How about this role with a leading national Housing Association, as a specialist working in the Service Charge team. This isn't your typical, static finance role. If you want a position that blends sharp data analysis with real-world, hands-on property visits , this unique opportunity offers the variety you've been looking for. As a Service Charge Analyst, you won't just crunch numbers…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Edinburgh, Scotland",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
HR Data Analyst,Coram,"Bloomsbury, Central London",35000.0,35000.0,"Job Title: HR Data Analyst Contract: Permanent Hours: Full-Time (35 hours per week) or Part-Time (0.8 FTE 28 hours per week) Salary: £35,0000 per annum FTE (£28,000 per annum for 0.8 FTE) Location: Hybrid with 2 days per week from London office (Coram Campus, 41 Brunswick Square, London WC1N 1AZ) About Coram Coram is committed to improving the lives of the UK’s most vulnerable children and young people. We support children and young people from birth to independence, creating a change that last…"
Trainee Data Analyst Associate,Newto Training,"London, UK",25000.0,78000.0,"Are you ready to start a new career in Data Analysis? The demand for Data Analysts has grown by 20% annually, with experienced professionals earning salaries upwards of £58,000. In today’s digital world, data is critical to business decision-making, making the role of a Data Analyst indispensable. As skills shortages continue to grow, the demand for qualified entry-level professionals is on the rise. With our Data Analytics career programme we will provide you with: 8 training modules: Excel, S…"
Data Analyst – Public Health,AWD online,"Wokingham, Berkshire",36363.0,39862.0,"Data Analyst – Public Health Join a proactive public health team as a Data Analyst, using data analysis, Power BI, SQL, Excel and population health insight to improve outcomes and reduce health inequalities. If you’ve also worked in the following roles, we’d also like to hear from you: Public Health Analyst, Reporting Analyst, Insight Analyst, Population Health Analyst, Health Intelligence Analyst, Power BI Analyst, Performance Analyst This job is officially known within the organisation as a P…"
Public Health Data Analyst,Adecco,"London, UK",48256.0,63003.0,Public Health Data Analyst Location: Richmond & Wandsworth (Hybrid) Department: Adult Social Care & Public Health Working Pattern: Minimum 40% office-based Rate: £23.20 PAYE / £30.29 Umbrella per hour Contract: 3 months (likely extension) Hours: 36 hours per week Interviews: ASAP (subject to response) About the Role We are working on behalf of Richmond & Wandsworth Better Service Partnership to recruit a Public Health Data Analyst to support Adult Social Care & Public Health teams. This is a ke…
Lead Data Analyst - Pricing,Wise,"London, UK",63048.26,63048.26,"Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create an entirely new network for the worlds money. For everyone, everywhere. Job Description We are looking for a Lead Dat…"
"Staff Data Analyst, Operations",Wise,"London, UK",88466.81,88466.81,"Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create an entirely new network for the worlds money. For everyone, everywhere. Job Description At Wise, our Staff Analyst is…"
Data Analyst (Amplitude Experience required),Harnham - Data & Analytics Recruitment,"London, UK",91000.0,104000.0,"DATA ANALYST (CONTRACT) 6 MONTHS OUTSIDE IR35 £350 TO £400 P/D This is a high-impact contract opportunity for a hands-on Data Analyst to join a fast-moving growth initiative focused on scaling a local marketplace proposition. You will step into an existing work stream, ensuring continuity while bringing structure, pace, and insight to complex and imperfect data. The Company They are a well-established UK digital platform with millions of engaged members, known for delivering meaningful value th…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Bristol, South West England",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Sheffield, South Yorkshire",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Glasgow, Scotland",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Liverpool, Merseyside",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Cardiff County, Wales",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
Lead Data Analyst - FinCrime Operations,Wise,"London, UK",85251.67,85251.67,"Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create an entirely new network for the worlds money. For everyone, everywhere. Job Description We’re looking for an Lead Dat…"
Lead Data Analyst - CRM Analytics,Wise,"London, UK",81135.97,81135.97,"Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create an entirely new network for the worlds money. For everyone, everywhere. Job Description We are seeking an experienced…"
Post Market Complaints Data Analyst,ConvaTec,"Paddington, West London",51953.62,51953.62,"The Post Market Complaints Data Analyst is responsible for driving quality excellence across post-market compliance and complaints, and medical device product performance monitoring. This role ensures technical rigour and adherence to regulatory and internal standards throughout complaint analysis, risk management, CAPA, and record audit processes. Acting as a key liaison between Quality, R&D, Operations, Marketing, Clinical Affairs, Regulatory, and Post Market Surveillance, the position plays …"
Senior Data Analyst - Product Reliability,Wise,"London, UK",80952.33,80952.33,"Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create an entirely new network for the worlds money. For everyone, everywhere. Job Description Wise is on a mission to facil…"
Senior Data Analyst - Payment Operations,Wise,"London, UK",51866.49,51866.49,"Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create an entirely new network for the worlds money. For everyone, everywhere. Job Description The Role We are looking for a…"
Markets Data Analyst - McGregor Boyall,McGregor Boyall,UK,70410.79,70410.79,"Markets Data Analyst (MQA) Banking Location: Belfast Working: Hybrid (3 days in office) Rate: Up to £390 per day Contract: Initial 6 months Join a large-scale transformation programme within a global bank, supporting the migration of fixed income analytics onto strategic platforms. You'll investigate data discrepancies, perform reconciliations and work with Front Office and Technology teams to ensure successful delivery. Key Responsibilities * Perform data reconciliations across analytics platf…"
Data Analyst - Morgan McKinley,Morgan McKinley,"Milton Keynes, Buckinghamshire",40256.52,40256.52,"Morgan McKinley Northern Home Counties are representing a growing business that is undergoing an exciting period of transformation and investment in its data and reporting capabilities. They are seeking a Data Analyst to join their expanding team, supporting stakeholders across the organisation by delivering meaningful insights, improving reporting processes, and driving data-led decision-making. Reporting into the Finance team you will play a key role in delivering high-quality reporting, supp…"
Exposure Data Analyst - HFG,HFG,"London, UK",62420.55,62420.55,"A leading London Market Insurance firm is looking to hire an Exposure Data Analyst to join their team. You will support the team in developing and maintaining a suite of innovative tools to track, analyse and manage natural and non-natural catastrophe accumulation exposure across the business. You will develop out process automation pipelines across the Exposure Analytics team to ensure timely updates of key analytical dashboards. You will also work with the Research team to develop proprietary…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Leeds, West Yorkshire",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Birmingham, West Midlands",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
Data Analyst Placement Programme No Experience Needed,IT Online Learning,"Manchester, Greater Manchester",65000.0,65000.0,"Data Analyst Placement Programme no experience needed From £30,000 to £65,000 per annum Trainee Data Analyst £30,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Data Analysis? We are offering a structured pathway into Data Analysis, designed to help you enter the industry with no prior exp…"
Senior Marketing Data Analyst (12-month FTC),Harnham - Data & Analytics Recruitment,"London, UK",70000.0,80000.0,"Senior Marketing Data Analyst (12 month FTC) London - hybrid 3x a week in office Up to £80,000 This is a high-impact opportunity for a Marketing Data Analyst (FTC) to join a well-established, data-driven business operating at scale. You will work with large and complex digital marketing datasets, partnering closely with senior stakeholders to deliver insights that directly influence commercial performance. This role offers strong visibility, ownership of a key domain, and the chance to shape da…"
Mandarin speaking Data Analyst (Sales & Operations)-Reading,People First,"Reading, Berkshire",35000.0,35000.0,"To see more Chinese jobs please follow us on WeChat: teamchinapf AND pfteamchina Ref: 23413 The Skills You'll Need: Mandarin, data analyst, Strong Excel skills Your New Salary: up to £35k depending on experience, Office based Perm Start: ASAP Mandarin speaking Data Analyst (Sales & Operations)-Reading - What You'll be Doing: Data Reporting Prepare and deliver monthly sales performance reports Build and maintain dashboards for key sales KPIs Ensure accuracy, consistency, and timeliness of all sa…"
IT Data Analyst Intern / Student Placement Year,Eligo Recruitment,"Lutterworth, Leicestershire",25000.0,25000.0,We are looking to recruit an IT intern / placement year student for 12 months. This will be an interesting IT role with a clear business focus on using evidence based analysis to review and improve business process supporting the continual improvement of the software and processes used throughout the Product Design process for a global manufacturing organisation. We are looking for someone who is comfortable working with complex data and can demonstrate strong analytical skills to develop and c…
Senior Marketing Data Analyst - Marketing Science,Wise,"London, UK",82530.16,82530.16,"Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create an entirely new network for the worlds money. For everyone, everywhere. Job Description We are looking for an analyti…"
Data & Discovery Analyst,Camlin,"Lisburn, Northern Ireland",42837.07,42837.07,"About Camlin Camlin is a global technology leader that operates with the vision of bringing revolutionary products to life for a wide range of industries, including power and rail, and also has interests in a number of R&D projects in a variety of scientific sectors. At Camlin we believe in high quality engineering and design, allowing us to develop market leading products and services. In short, we love creating value for our customers by solving difficult problems. As of now, Camlin operates …"
Data & Analytics Analyst,CME Technology Support Services Ltd,"Belfast, Northern Ireland",54486.56,54486.56,"Data & Analytics Systems & Operations Analyst Focus: The acceleration of product and policy launch and the resultant expansion of system dependence in order to deliver scalability, requires a dynamic and process-driven owner to own and optimise the system behaviours necessary to enable customers to license for data. One new product alone can require 100 license and fee codes, a new license workflow, billing readiness, and diligent UAT testng to support product launch. The Data & Analytics Syste…"
Data Business Analyst,Hays Specialist Recruitment Limited,"Leeds, West Yorkshire",58597.42,58597.42,"Data Business Analyst - Data Governance & Metadata Management Duration: 3 months ( extension) Based: Leeds, West Yorkshire (3 days on site) Rate: £negotiable We are seeking a Data Business Analyst to support the design, delivery, and continual improvement of enterprise data governance and metadata management capabilities. This role would also suit a Data Manager or Global Data Librarian with strong experience in structuring, cataloguing, and governing data assets across complex organisations. A…"
Data Science Analyst,Lloyd Recruitment Services Ltd,"Crawley, West Sussex",60000.0,70000.0,"Data Science Analyst - Travel £60,000 - £70,000 Pro Rata (DOE) | Outskirts of Crawley | Hybrid Working (2 Days Office / 3 Days WFH) | Immediate Start | Potential Permanent Opportunity Lloyd Recruitment Services is pleased to be working with a leading travel and leisure organisation to recruit a Data Science Analyst for a newly created position within their Commercial team. Reporting to the Commercial lead, this is an exciting opportunity to join a well-established organisation that is investing…"
Data / Reporting Analyst,Positive Employment,"Shropshire, West Midlands",58240.0,60756.0,"Our client is a large local government organisation and looking for an experienced Data / Reporting Analyst to join their team This is initially a 3 month contract which may be extended for the right applicant You will Provide data and intelligence to support the improvement, transformation and reform programmes of work for Adult Services, specifically the Adult front door transformation programme. Participate in meetings with managers and senior managers offering expert guidance. • Support the…"
Data & Insights Analyst,Harnham - Data & Analytics Recruitment,"Warwickshire, West Midlands",50000.0,55000.0,"Data & Insights Analyst - 12 month FTC. £50,000 - £55,000 Hybrid - Warwickshire This role sits at the heart of finance partnering and commercial decision making, offering the opportunity to shape how data and insight are used across a complex organisation. You will work closely with senior stakeholders, translating financial and operational data into clear insight that influences planning, performance, and future strategy. The Company They are a large, established organisation with a strong foc…"
Financial Crime Data Analyst - Quilter,Quilter,"Southampton, Hampshire",34003.59,34003.59,"Fixed Term Contract Duration - 2 Months About the Business Quilter plc is a leading wealth management business, helping to enable brighter financial futures for every generation. Quilter oversees £141.2 billion in customer investments (as of December 2025). It has an adviser and customer offering spanning financial advice, investment platforms, multi-asset investment solutions, and discretionary fund management. The business is comprised of two segments: Affluent and High Net Worth. Affluent en…"
Data Visualisation Analyst,Sanderson,"Hampshire, South East England",130000.0,143000.0,"Data Visualisation Analyst £500-550/day overall assignment rate to umbrella 6-month contract Twice a month onsite in Hampshire Working with a FTSE 100 client who are looking for a Data Visualisation & Automation Analyst. This role will be responsible for delivering end-to-end solutions that enable decision making. This will be a technical role which will require a full-stack mindset, combining data extraction, transformation and visualisation expertise to build scalable reporting solutions. Dat…"
Performance Data Analyst,SURREY COUNTY COUNCIL,"Artington, Guildford",0.0,42958.0,"The starting salary for this role is £42,958 per annum, based on a 36-hour working week. This role is a fixed term contract / secondment opportunity until 31st March 2027. We have an exciting opportunity for a Performance Data Analyst to join our Performance and Analytics Team within Adults, Wellbeing, and Health Partnerships (AWHP). This role will be hybrid which means a blend of working from home, Surrey offices and predominantly from a warehouse located between Guildford and Woking. This rol…"
Finance & Data Analyst,Sharp Consultancy,"Sheffield, South Yorkshire",33000.0,36000.0,"Sharp Consultancy are delighted to be partnering with a large, market-leading manufacturing business in Sheffield in their search for a Finance & Data Analyst. This is an excellent opportunity for either a recent graduate looking to launch their career or an individual with experience in finance, reporting, analytics, or business intelligence who is looking to further develop their skills within a large and well-established organisation. As part of a growing team, you'll play a key role in supp…"
Data Business Analyst,Ntt Data,"London, UK",55147.91,55147.91,"We are seeking a pragmatic, detail oriented and experienced Data Business Analyst to join our growing Data & AI practice. The ideal person for this role loves to collaborate with other Data professionals, engineers, and business or operations experts to understand and address their data needs. You will share a passion for Data and how it can be used to develop Data Driven Businesses, innovative ideas and thrive in an environment that embraces collaboration with clients and internal teams to sco…"
Finance Data Analyst,Michael Page Finance,"Milton Keynes, Buckinghamshire",55000.0,65000.0,"This is an excellent interim opportunity for a Finance Data Analyst to join a leading organisation in the manufacturing and production sector, with a strong likelihood of becoming permanent. The role focuses on driving automation, improving reporting, and delivering data-driven insights to support financial planning and decision-making. Client Details Our client is a well-established and highly regarded organisation within the manufacturing and production sector, known for innovation, operation…"
Retail Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",60000.0,65000.0,"Retail Data Analyst London | £65,000 | Hybrid working with three days per week in the office This is a high impact Retail Data Analyst role within a fast growing, data driven organisation where insight directly shapes pricing decisions, performance optimisation, and client outcomes. You will have genuine ownership, strong visibility, and the opportunity to influence how data is used across the business. The Company They are a technology led B2B organisation operating at scale, with a strong foc…"
Financial Data Analyst,Fitz Partners,"London, UK",53069.54,53069.54,"Fitz Partners is a fund research company specialising in detailed analysis into fund fee data, currently looking for a Data Analyst to join our production team. We are a small, yet fast growing company supporting the global asset management industry in their fiduciary needs, with particular focus in the UK and European markets. We are looking for a bright graduate with strong numeracy skills, a genuine interest in the financial sector or desire for a career in the world of finance to join our y…"
Billing Data Analyst,Think Accountancy and Finance,"Hemel Hempstead, Hertfordshire",28000.0,35000.0,"Think Accountancy & Finance are partnering with a highly respected business based in Hemel Hempstead, to find a Billing Data Analyst. This role would suit a highly analytical individual who loves getting into the detail, investigating complex billing issues, and working with large datasets. You'll be involved in managing sophisticated revenue streams and billing structures, making strong Excel skills and a methodical approach essential. Beyond the role itself, the culture here is exceptional. Y…"
Junior Data Analyst,IO Sphere,"Oxfordshire, South East England",25000.0,35000.0,"A smarter way to get hired as a Data Professional. Most entry-level data jobs want experience you can't get without a job. We've built a different route in. iO-Sphere works with employer partners to hire data analysts—but instead of filtering CVs, we select candidates through a 10-week fully-funded training programme where you prove what you can do with real data. Our partners then hire the best directly from the cohort The whole thing is funded by Enterprise Oxford. Free for you. No fees for e…"
Commercial Data Analyst,MSA Data Analytics Ltd,"Leeds, West Yorkshire",42000.0,53000.0,"This role represents an excellent opportunity to join a data-led commercial function focused on delivering astute analysis and actionable insight to drive commercial and operational performance. Working within a fast-paced environment, you will support key business decisions through forecasting, pricing analysis, customer and market insight, and performance reporting. Partnering with commercial, finance and operational stakeholders, you will help identify opportunities to optimise revenue, impr…"
Junior Data Analyst,AMS Contingent,"Cardiff County, Wales",35018.26,35018.26,"We are AMS. We are a global total workforce solutions firm; we enable organisations to thrive in an age of constant change by building, re-shaping, and optimising workforces. Our Contingent Workforce Solution (CWS) is one of our service offerings; we act as an extension of our clients' recruitment team and provide professional interim and temporary resources. AMS are looking for multiple Junior Data Analysts for a 6 month contract based in Cardiff/ Newcastle. Please note that this is a hybrid w…"
Data Analyst,Robert Half,"Tetbury, Gloucestershire",44661.93,44661.93,"Contract Data Analyst Role: Data Analyst Rate: Competitive Location: Gloucestershire Contract Length: Initially 3 months Working Pattern: Full-time, 5 days per week (Hybrid - 1-2 days per week on-site) My client is seeking an experienced Data Analyst to join their team on an initial three-month contract. This role will support the day-to-day running of the data function, delivering management reporting, business analysis and data-driven insights across the organisation. The successful candidate…"
Data Analyst,Ocho People,"County Antrim, Northern Ireland",30000.0,40000.0,"Data Analyst Data Analyst role within a well-established UK food and drink co-operative Focus on analytics, automation, dashboards and data quality Belfast based, full-time permanent Salary £30,000 to £40,000 About the Company Our client is a well-established, fast-moving consumer goods business with operations throughout the UK and Ireland, supplying products across both markets and exporting to over 45 countries worldwide. With a large and diverse workforce spanning multiple disciplines, this…"
Data Analyst,Rullion,"Leeds, West Yorkshire",0.0,30180.0,"Data Analyst Contract : 15/06/2026 - 20/12/2026 (extension possible) Rate : £14.51 per hour (Inside IR35) Hours : Monday-Friday, 8am-4pm or 9am-5pm Location : Hybrid - 1 day per week in the Leeds office We're looking for a Data Analyst to join our client's team in Leeds. Only candidates based in Leeds or the surrounding areas will be considered Key Responsibilities Analyse and interpret half-hourly electric meter data across commercial and business sites Monitor and categorise meter data to ide…"
Data Analyst,MONY Group,"London, UK",45181.41,45181.41,"DATA ANALYST ABOUT US Every day, we push beyond expectations to help millions of people save money, at a time when it’s never mattered more. Through MoneySuperMarket, MoneySavingExpert, Quidco and our B2B partnerships we supply products to more than 24 million unique monthly visitors, helping UK households to save billions of pounds a year. Can you tell this is something we’re exceptionally proud of! Creative, collaborative, ambitious – it’s hard work. But what makes it worth it? Leaving work k…"
Data Analyst,Robert Half,"Leeds, West Yorkshire",35000.0,45000.0,"Robert Half has partnered exclusively with a growing professional services organisation seeking a talented Data Analyst to join their expanding data and technology team. This is an excellent opportunity for an analytical professional with experience in Power BI, SQL, and data modelling to play a key role in driving business intelligence and data-driven decision-making. Please note this role is 5 days a week onsite in Leeds city centre during probation. After probation you have the option to wor…"
Data Analyst,Anglian Water,"Huntingdon, Cambridgeshire",0.0,34561.0,"Data Analyst Circa £34,561 dependent on skills and experience Permanent, full time (37 hours) with flexibility for part time Huntingdon / Peterborough Dive into a world of opportunity, and join our team! The Data Analyst is a key role working with stakeholders across the Quality, Environment and Assurance directorate to deliver safe, clean drinking water and environmental prosperity through data and information. You'll apply analytical techniques, develop subject matter expertise in regulatory …"
Data Analyst,Infinity Quest UK,UK,51511.18,51511.18,"Job Description: We are looking for a Technical Data Analyst with strong SQL and data analysis capability who can translate business requirements into technical specifications and work closely with data modelers and engineering teams. The role is technical first, not coding heavy, and requires strong communication. Experience: 5-10 years in data analysis / SQL / functional technical roles. Key Responsibilities: Data Analysis across Oracle/Supply Chain datasets SQL Querying to extract, validate,…"
Data Analyst,SThree UK,"Manchester, Greater Manchester",0.0,156000.0,"My client within Investment Management are looking for a Data Analyst to work on a Data programme. Skills & Experience Source to Data Mapping across complex Datasets Strong Data Analysis, Data Quality Documentation, Audit, Data Dictionaries & Assumptions Strong SQL & Excel. Contract: 12 Months Rate: Up to £600 Via Umbrella Location: Manchester - 4 days per week in the office. If you are keen to explore this, send over you up to date CV and the best number to reach you on and I'll give you a cal…"
Data Analyst,ABM UK,"Leamouth, East London",42318.87,42318.87,"LOCATION: Pier Walk, London SHIFT PATTERN: Monday - Friday, 8am - 5pm, 40 hours per week SALARY: £38,000.00 per annum If you require any additional support or adjustments during the recruitment process, please don't hesitate to contact our Recruitment Department at recruitment@abm.com. We're here to help! ROLE OVERVIEW AND PURPOSE The Data Analyst role will support the TfL Mechanical & Electrical contract to support contractual performance and data consistency. The candidate will work within th…"
Data Analyst,Test Triangle,"Woosehill, Wokingham",35459.2,35459.2,"Data Analyst – EIA/FES (DAP & Palantir Foundry) Role Purpose Support Energy Insights & Analysis (EIA) and Future Energy Scenarios (FES) by delivering high‑quality analysis, dashboards and data products on NESO’s Data & Analytics Platform (DAP) using Palantir Foundry . The role focuses on transforming complex energy system data into trusted insights that inform modelling, scenario development and strategic decision‑making. Key Responsibilities Perform exploratory and structured analysis on large…"
Data Analyst,hireful,"Gainsborough, Lincolnshire",34754.07,34754.07,"If you’re driven by turning complex data into clear, actionable insight, this is your chance to shape decisions that impact entire communities. As our Data Analyst, you’ll blend information from on‑premise systems, hosted SaaS platforms and direct SQL sources to create powerful management dashboards and meaningful analysis—ideally using Power BI. You’ll interpret performance trends, uncover patterns and present insights that help colleagues across the organisation operate smarter and faster. Fr…"
Data Analyst,Solirius Reply,"London, UK",40000.0,85000.0,"About Us: Solirius Reply , part of the Reply Group , is a technology consultancy and digital transformation partner that helps organisations solve complex challenges through strategy, design, engineering, and delivery. We work closely with our clients to deliver secure, accessible, user-focused services that evolve with their needs. By combining deep technical expertise with people-centred design, we create solutions that deliver meaningful, lasting impact. Our consultants partner directly with…"
